;0;1
0;noNeed;
1;noNeed;
2;simulation_time;37.46
3;agents_distance_walked;{16: 42.95555376834431}
4;average_distance_walked;42.95555376834431
5;agents_speeds;{16: 1.1467045853802538}
6;average_speed;1.1467045853802538
7;average_density;1.0
8;average_time;37.46
9;new_metric;2.565767885548462
10;cassol_metric;2.077431622493959
11;normalized_total_simulation_time;37.46
12;normalized_average_simulation_time;37.46
13;normalized_average_speed;1.1467045853802538
14;normalized_average_distance_walked;42.95555376834431
15;minimum_simulation_time;37.46
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;0
20;maximum_cell_density_id;2-2
21;maximum_agent_speed;1.2000000000000928
22;minimum_agent_speed;0.7425912772093857
23;maximum_distance_walked;42.95555376834431
24;minimum_distance_walked;42.95555376834431
