0;55.480000000000004;55.480000000000004;1.1385196905527222;63.16507243186503;140.94;101.01288888888888;1.296165578898071;0.6744756121105464;63.6522824481821;2.5403749098774333;1.8207081631018183;5.408691526605172;1.5002986852370641
3;55.6;55.6;1.1350939054210711;63.11122114141156;140.5;100.25666666666667;1.2886421418258687;0.6802203575499278;63.94967591371005;2.5324441240086517;1.8070776255707763;5.332132621407151;1.5073083164422436
4;56.18;56.18;1.1249673577579917;63.20066615884398;141.32;101.40422222222223;1.286895575059363;0.6687450901634377;63.51667991065018;2.5472242249459263;1.8277617559881438;5.487494903133535;1.4971025027759
5;56.26;56.26;1.1246231288226545;63.27129722756254;144.42000000000002;100.63888888888889;1.2847373515509306;0.6761600202195553;63.870724582722694;2.6031002162941603;1.813966995113354;5.38599541040485;1.5054474157247482
6;56.56;56.56;1.1207776594778318;63.39118442006617;142.8;100.47488888888888;1.2856240439201954;0.6770478995944849;63.814148369728436;2.5739005046863737;1.811010974925899;5.374115526213595;1.5041139015960117
8;56.46;56.46;1.1186963293286434;63.1615947538952;145.54;100.61511111111112;1.2694704466670361;0.6832482016773909;64.46079402549869;2.6232876712328763;1.8135384122406473;5.292728900965261;1.5193554858700107
9;55.9;55.9;1.1294556475108952;63.13657069585904;190.28;102.144;1.2213610099348844;0.6669405973020492;62.98182927932715;3.4297043979812543;1.841095890410959;5.512830007815314;1.484495952498219
10;55.74;55.74;1.1304228291512324;63.0097684968897;141.18;101.398;1.2984394350691548;0.6743089338209055;64.13636992082436;2.544700793078587;1.8276496034607064;5.410948764004647;1.5117087363901578
11;57.26;57.26;1.1076647669164097;63.42488455363361;141.18;100.19533333333334;1.2750753225090545;0.6814692220071069;64.06265017065236;2.544700793078587;1.805972122086037;5.315802288738345;1.5099711452150244
12;57.52;57.52;1.1045685527501807;63.53478315419039;141.82;100.80022222222223;1.2818359145719234;0.6722892243436809;63.57017455817887;2.556236481614996;1.8168749499319075;5.438465044801233;1.4983633837100572
14;55.800000000000004;55.800000000000004;1.131519123938314;63.13876711575792;142.38;99.90955555555556;1.2868128681051736;0.6816025710181413;63.79968738543432;2.5663302090843545;1.8008211167187373;5.314065085118312;1.503773052927445
16;55.94;55.94;1.1312013609212204;63.27940412993306;142.20000000000002;99.33488888888888;1.2733479849907692;0.6881354826123647;64.34120924972514;2.5630857966834895;1.7904630297204196;5.230460498551387;1.516536845674139
17;56.1;56.1;1.1261744387773542;63.17838601540958;144.54;101.85;1.282998266682806;0.678169604107105;64.74968389707516;2.6052631578947367;1.8357966834895456;5.3591888035003805;1.5261646854436055
19;56.54;56.54;1.1208937324912938;63.37533163505775;141.4;100.98466666666667;1.3034108669553688;0.6766290334066615;64.11965193514229;2.548666186012978;1.820199471280942;5.379712830172058;1.511314689688705
